generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
260	-83513.0899311339308	54.718451989328301	1	1	9	0.00831208118090873832	1	0.5	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056	0.000994148483899777056
270	-83512.7051383603393	54.4940273276836109	1	1	9	0.0084105645088720718	1	0.5	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085	0.000987828817195551085
280	-83504.8537365373049	64.9244651826453492	1	1	11	0.00815835166870534055	1	0.5	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016	0.000990565195148043016
290	-83499.4217733383412	54.8288026960029882	1	1	9	0.0083647918146689676	1	0.5	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043	0.000998302500509360043
300	-83501.4484993336373	60.0738520889071452	1	1	10	0.00873636333699118542	1	0.5	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874	0.000969028926778782874
310	-83500.9966943217441	59.7638584898172809	1	1	10	0.00863517364104140345	1	0.5	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957	0.000989142908284060957
320	-83505.2004660085222	59.6721769955977948	1	1	10	0.00859548664816322736	1	0.5	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502	0.000975680662227747502
330	-83501.0833478550194	54.8985228060077048	1	1	9	0.00845782786285738213	1	0.5	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797	0.000987885673370479797
340	-83502.8790442571917	55.1552588355015274	1	1	9	0.00835497554357407871	1	0.5	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867	0.000968070831243332867
350	-83508.6041272082948	54.5707042160948816	1	1	9	0.00838618316429590172	1	0.5	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153	0.00101849455634697153
360	-83505.5073609223909	54.6277278070869485	1	1	9	0.00854602621467718225	1	0.5	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867	0.001022117569625867
370	-83505.7087715562375	55.0265144882263399	1	1	9	0.00846858971990478715	1	0.5	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417	0.000999237874749200417
380	-83504.0272690863203	54.890672405382162	1	1	9	0.00821636368966665101	1	0.5	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727	0.000992551070382788727
390	-83504.0799117032584	55.2148110658939544	1	1	9	0.00796876495175473029	1	0.5	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977	0.00096659453485012977
400	-83498.8678828149859	54.9260827015060684	1	1	9	0.00832858227293396466	1	0.5	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277	0.000988770851562955277
410	-83500.0170343630307	54.7478790321072353	1	1	9	0.00834085581703191206	1	0.5	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666
420	-83504.2419285556534	54.8116965857109619	1	1	9	0.00823726518258610131	1	0.5	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666	0.00099700361704543666
430	-83501.5034430534724	59.619434600631223	1	1	10	0.00853783223776970884	1	0.5	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931	0.000990701045987167931
440	-83498.9454732012528	59.7650898011325324	1	1	10	0.00866593537656774361	1	0.5	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126	0.000984732329035907126
450	-83498.3131235741021	59.6411080828836759	1	1	10	0.00852337375886564295	1	0.5	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144	0.000977980370564683144
460	-83498.2899049656262	59.7051451138831837	1	1	10	0.00863584042080590801	1	0.5	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436	0.000972659034505790436
470	-83499.9099263525713	65.2758102039468753	1	1	11	0.00827848438595140367	1	0.5	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376	0.00094772254107691376
480	-83497.7048894532927	64.8902320374637895	1	1	11	0.00843248660351902067	1	0.5	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863	0.000975965552328445863
490	-83498.6555584843736	60.1247500196114117	1	1	10	0.00840024491957750384	1	0.5	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392	0.000967982064997929392
500	-83498.1225233434816	64.5716057308548272	1	1	11	0.00858302941717236853	1	0.5	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961	0.000982304941559402961
510	-83496.5209504368977	64.6250769927164015	1	1	11	0.00874682850540571197	1	0.5	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945	0.000983346390962558945
520	-83510.4148205632519	54.9059034197859006	1	1	9	0.00852016250358781507	1	0.5	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957	0.000982671982240543957
530	-83502.5515043396153	60.3282311221721841	1	1	10	0.00867160085149669586	1	0.5	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072	0.000984801365035111072
540	-83488.8970448606269	64.8646993512653012	1	1	11	0.0095601191868490247	1	0.5	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737	0.000982185447152368737
550	-83485.3104164949764	65.0177311625578227	1	1	11	0.00918009119019526712	1	0.5	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083	0.00095423056833051083
560	-83487.375307140057	65.0309380668099379	1	1	11	0.00957251331539426403	1	0.5	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824	0.000961721621578352824
570	-83488.6418784367997	64.8824350487679737	1	1	11	0.00944847139809225009	1	0.5	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798	0.000966315392204822798
580	-83486.2518480550352	65.2288861774301267	1	1	11	0.00914033260451577179	1	0.5	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994	0.000947786895088974994
590	-83491.5387204389408	65.1517974931871748	1	1	11	0.00965563460606375101	1	0.5	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173	0.000951880497669659173
600	-83492.0378468066483	65.2635781789474265	1	1	11	0.00932413312991878414	1	0.5	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652	0.000942414385140506652
610	-83490.1448189174553	65.2456306740531318	1	1	11	0.00910823987215261116	1	0.5	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822	0.000961253387065914822
620	-83490.8348237756436	65.3504142328061164	1	1	11	0.00901631383845200723	1	0.5	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205	0.000943537245064970205
630	-83492.0677159989282	65.0333650909753658	1	1	11	0.00940573630257712616	1	0.5	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714	0.000974647304702221714
640	-83488.1706809528114	64.969564355194052	1	1	11	0.00980991850000556553	1	0.5	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863	0.000966434396780165863
650	-83487.142224726209	65.1171747578108722	1	1	11	0.0094499353849719428	1	0.5	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414	0.000961712128891814414
660	-83486.7053581033542	64.8888299465965588	1	1	11	0.00907123569242886466	1	0.5	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905	0.000978815620554758905
670	-83490.2729208859091	64.9857430356719874	1	1	11	0.00939666553770110782	1	0.5	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532	0.000971590267753029532
680	-83487.9270700363559	64.7194323090376145	1	1	11	0.00939255779323398994	1	0.5	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897	0.000989030951486537897
690	-83491.3935880872596	65.0408155633206491	1	1	11	0.0090973312682208797	1	0.5	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274	0.000981131328181873274
700	-83489.01748368275	65.0138907037332245	1	1	11	0.00973099193422748664	1	0.5	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933	0.000965814954126604933
710	-83488.0209388525254	65.0909378123513136	1	1	11	0.00942960549075211145	1	0.5	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403
720	-83488.5070515586121	65.0209745700717008	1	1	11	0.00922884164224494451	1	0.5	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403	0.000959840430391931403
