generation 1000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
SplitLumpNodesRevJumpSampler	0.0239106	169	6899	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0331849	231	6730	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00491898	34	6878	4.33333	100	
TreeScaler	0.56116	890	696	1	0.0419386	
generation 9000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00101566	12	11803	6.5	none	
NeighborHeightNodeSwap	0.00101326	12	11831	6.5	none	
GlobalHeightSizeMixer	0.444064	778	974	1	0.0278818	
GlobalHeightSizeRateScaler	0.452184	818	991	1	0.0297624	
GlobalNodeHeightDirichletOperator	0.386749	9818	15568	1	0.000223937	
GlobalPopSizeScaler	0.461454	838	978	1	0.0505439	
NodeHeightDirichletOperator	0.630271	7383	4331	6.5	0.0107403	
NodeHeightMover	0.286726	3400	8458	6.5	0.000337799	
NodeHeightScaler	0.545292	6387	5326	6.5	0.0868251	
NodeHeightSlideBumpScaler	0.491422	5786	5988	6.5	0.0995308	
NodeHeightSlideBumpSwapScaler	0.528669	6279	5598	6.5	0.0936102	
RootHeightScaler	0.552868	14081	11388	1	0.0673754	
SplitLumpNodesRevJumpSampler	0.0240494	191	7751	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0335153	264	7613	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00449352	35	7754	4.33333	100	
TreeScaler	0.560045	998	784	1	0.042471	
generation 10000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.000912131	12	13144	6.5	none	
NeighborHeightNodeSwap	0.00091652	12	13081	6.5	none	
GlobalHeightSizeMixer	0.440041	855	1088	1	0.0277901	
GlobalHeightSizeRateScaler	0.452178	903	1094	1	0.0297447	
GlobalNodeHeightDirichletOperator	0.386627	10911	17310	1	0.000222867	
GlobalPopSizeScaler	0.458602	925	1092	1	0.0504608	
NodeHeightDirichletOperator	0.628312	8158	4826	6.5	0.0109243	
NodeHeightMover	0.289829	3824	9370	6.5	0.000333596	
NodeHeightScaler	0.542357	7100	5991	6.5	0.0875697	
NodeHeightSlideBumpScaler	0.489863	6403	6668	6.5	0.0999453	
NodeHeightSlideBumpSwapScaler	0.526057	6945	6257	6.5	0.0942029	
RootHeightScaler	0.550427	15587	12731	1	0.0680288	
SplitLumpNodesRevJumpSampler	0.0233613	206	8612	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0327981	288	8493	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00450555	39	8617	4.33333	100	
TreeScaler	0.552846	1088	880	1	0.0427687	
