generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
200	-101774.253709693774	59.8184475329481842	1	1	10	0.0103935715465493274	1	0.5	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559	0.000984076561620032559
210	-101773.166115509652	59.5232917729578759	1	1	10	0.0105407712381269825	1	0.5	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516	0.000994188384460860516
220	-101775.061879876768	54.5825733691783341	1	1	9	0.0101912085215459941	1	0.5	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818	0.00099336180520152818
230	-101776.782181334929	54.3865435212604922	1	1	9	0.0103145923103884485	1	0.5	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961	0.000977049837553706961
240	-101773.176843320689	59.7872869168668686	1	1	10	0.00986237531648170157	1	0.5	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726	0.00100064633174811726
250	-101771.472285934666	59.8573866831505796	1	1	10	0.0102055556440778742	1	0.5	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229	0.000986096388180052229
260	-101775.464631776282	60.0110572455749889	1	1	10	0.00997021050713771395	1	0.5	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932	0.00097433514841257932
270	-101774.596689907092	65.1369679689956911	1	1	11	0.0105702867491681892	1	0.5	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978	0.000968126626854056978
280	-101772.460920162761	59.8304905422385431	1	1	10	0.0100682990332590441	1	0.5	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286	0.000985135180022076286
290	-101773.345850691534	59.5996875991721282	1	1	10	0.00996882561227066186	1	0.5	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625	0.000989664725272320625
300	-101770.832757764278	59.6619911135829	1	1	10	0.00998321462491496593	1	0.5	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373	0.00100037239788735373
310	-101773.911193401931	59.7346601571063331	1	1	10	0.0103057836511088827	1	0.5	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149	0.000982246939182162149
320	-101775.572781278039	59.8692623994982398	1	1	10	0.00999175595848678273	1	0.5	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929	0.000990237667800316929
330	-101772.943499448957	59.6394476312019322	1	1	10	0.0103999868757125007	1	0.5	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311	0.000994002758715861311
340	-101773.907537089806	59.5793442149056176	1	1	10	0.0102277702866407361	1	0.5	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626	0.0010094093329300626
350	-101774.649820195555	59.6134084462743061	1	1	10	0.0102909300237179497	1	0.5	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467	0.000996449899814874467
360	-101770.212448166596	59.5905371819286529	1	1	10	0.0101028622070631919	1	0.5	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891	0.000997010424960555891
370	-101774.317953693273	64.3310723592453968	1	1	11	0.0107684470284751584	1	0.5	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858	0.00101374836840784858
380	-101775.210330055575	59.5060570817140331	1	1	10	0.0105353277369521926	1	0.5	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905	0.000982908022806967905
390	-101772.279579058944	64.8694017816499411	1	1	11	0.0104706791822563958	1	0.5	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021	0.000972597527192683021
400	-101773.298137909165	64.8685199372890224	1	1	11	0.0103721247950746762	1	0.5	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618	0.000966536430048291618
410	-101770.292247054938	64.9772414682234398	1	1	11	0.0104015742993442389	1	0.5	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131	0.000984261076260666131
420	-101769.622868752427	64.5806072661342228	1	1	11	0.0104529082757912756	1	0.5	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959	0.000989388670683960959
430	-101774.001964474606	64.7480431908719964	1	1	11	0.00979325106903263139	1	0.5	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305	0.0010099075206398305
440	-101773.876535019372	59.491060579304758	1	1	10	0.0103962565882913319	1	0.5	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446	0.00101214670052495446
450	-101774.406021765943	64.6942917981612311	1	1	11	0.0108082281798362462	1	0.5	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531	0.000994616409804959531
460	-101775.359391567225	60.0757444349406313	1	1	10	0.00987950915777723211	1	0.5	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049	0.000976723215777118049
470	-101772.988654473913	59.8369650851818022	1	1	10	0.0098757697824811818	1	0.5	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972	0.000984913370412082972
480	-101770.535156210826	59.7924336564651924	1	1	10	0.0101578881440212813	1	0.5	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842	0.000985080150529494842
490	-101772.866371732278	59.8205229393825704	1	1	10	0.00994916602268477307	1	0.5	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034
500	-101772.726469878398	64.6967937171222616	1	1	11	0.0099218519201240904	1	0.5	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034	0.000998249070692007034
510	-101770.515033092772	64.8922554560109148	1	1	11	0.0100998894454197279	1	0.5	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312	0.00098994152931106312
520	-101776.397715655243	59.9190470324206927	1	1	10	0.0100508406379834162	1	0.5	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759	0.000971845253879345759
530	-101780.332880048198	59.7767860228376975	1	1	10	0.0100706614190599602	1	0.5	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822	0.000955296979264959822
540	-101778.469501512998	54.3913241970037546	1	1	9	0.01050347339485911	1	0.5	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733	0.000994721351470479733
550	-101777.496788538934	54.145505081820744	1	1	9	0.0103714748102846904	1	0.5	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161	0.000997118860716278161
560	-101778.108501697163	54.4390545485694162	1	1	9	0.0103723136147337303	1	0.5	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708	0.000990466220690628708
570	-101776.610867768526	54.394684210193077	1	1	9	0.0102722099680174379	1	0.5	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033	0.00100452001555404033
580	-101780.453466186198	54.5124043638521769	1	1	9	0.0102802976911643539	1	0.5	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141	0.00099005657087943141
590	-101778.820676595933	54.5188754905736559	1	1	9	0.0103637908690602	1	0.5	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027	0.000989507469819878027
600	-101780.444773567171	53.957814656462098	1	1	9	0.0104602807263536809	1	0.5	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781	0.00102132413068818781
610	-101776.410814282906	59.4163563753078918	1	1	10	0.0105164178635089103	1	0.5	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518	0.00102169446753165518
620	-101774.749149157084	59.731292069073362	1	1	10	0.0102890613862569348	1	0.5	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083	0.00100225652884677083
630	-101770.893650252925	64.4400906759171619	1	1	11	0.0100899923511396355	1	0.5	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396	0.00100593608515859396
640	-101770.067335634245	64.6299570090842508	1	1	11	0.0104043729303149608	1	0.5	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312	0.00100394382667750312
650	-101772.469828569854	64.9170317766351275	1	1	11	0.0102194338193545495	1	0.5	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526	0.000997853413534764526
660	-101771.270017638511	64.8220703340679449	1	1	11	0.0107609718644175647	1	0.5	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444	0.000979657136605227444
670	-101771.511131859967	59.5127956068270834	1	1	10	0.0104058742867804577	1	0.5	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847	0.000999402063210269847
680	-101774.067717625687	64.9884621365607416	1	1	11	0.0102409343417942111	1	0.5	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989	0.00098201715060144989
690	-101772.517984087885	65.0694079940228249	1	1	11	0.0102727813354219835	1	0.5	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332
700	-101773.7033116198	59.9543614020366675	1	1	10	0.0105602096836418195	1	0.5	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332	0.000964351157489570332
710	-101776.755849360197	59.8596636960269635	1	1	10	0.0105050528997427933	1	0.5	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297	0.00100015823808664297
720	-101775.466780714516	54.5882637128010586	1	1	9	0.0103689746822366036	1	0.5	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536	0.000980804091598312536
730	-101775.815922697235	54.3884228146440023	1	1	9	0.0103135917103683496	1	0.5	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101	0.0010033517671905101
740	-101771.972598309731	59.5793424238093081	1	1	10	0.010425524047449404	1	0.5	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501	0.001004166531209501
750	-101772.996201005968	59.6162252224121829	1	1	10	0.0101607675746462275	1	0.5	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942	0.000978309703651879942
760	-101770.944163236345	59.5086282582094839	1	1	10	0.0102860354280447618	1	0.5	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854	0.00100295621586055854
770	-101775.514533483656	59.7783176392303801	1	1	10	0.010340420369538101	1	0.5	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293	0.000985779700648427293
