generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
220	-70124.101767621687	66.3448359029034691	1	1	11	0.0119107593181415981	1	0.5	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561
230	-70129.5181374042877	59.6556271937480034	1	1	10	0.0120220594220506686	1	0.5	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746	0.000628300379452212746
240	-70133.7061741726502	54.6948196754792022	1	1	9	0.012223863132121756	1	0.5	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373	0.000646758273993940373
250	-70127.0749827964028	61.3271990486710621	1	1	10	0.0118767113490719778	1	0.5	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173	0.000665754352130379173
260	-70131.2804702515714	60.9941626678468367	1	1	10	0.0124772569412949976	1	0.5	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103	0.000660219535313379103
270	-70124.5633274669672	61.4858586328079966	1	1	10	0.0121212203700008011	1	0.5	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517	0.00065229091052362517
280	-70125.6498532673431	61.4303380191878787	1	1	10	0.0122515363119089608	1	0.5	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662	0.000636220707433919662
290	-70127.5548489096836	61.4299772921171225	1	1	10	0.0118839668681823135	1	0.5	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671	0.000646277097663840671
300	-70124.9688755109382	61.5078255021961482	1	1	10	0.0123139531507519117	1	0.5	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004	0.0006440728978722004
310	-70128.4018123737187	61.7131786040190349	1	1	10	0.012307062434077835	1	0.5	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923	0.000627450553035967923
320	-70127.9545417535701	66.5093896241796187	1	1	11	0.0122892408195393685	1	0.5	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547	0.000634147261165378547
330	-70125.8060315373295	61.4798820247204816	1	1	10	0.0125280974608760597	1	0.5	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144	0.000645567168891819144
340	-70126.5620210992347	66.472130395471126	1	1	11	0.0132506489830045131	1	0.5	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277	0.000621360978539718277
350	-70129.6795746867865	66.4020842175584818	1	1	11	0.0118970331079159795	1	0.5	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467	0.000630450446679686467
360	-70125.5182601135748	66.1564646025425844	1	1	11	0.0123479352483515936	1	0.5	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825	0.00065501806568308825
370	-70128.9978411654447	56.4344265028090177	1	1	9	0.0125192006112593533	1	0.5	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069	0.000654395175593919069
380	-70124.0770496604528	61.2443958368903907	1	1	10	0.0125700495570508341	1	0.5	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627	0.000657960227812405627
390	-70127.6680046284164	56.2422616706722778	1	1	9	0.0127072812061076994	1	0.5	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428	0.000663963240985019428
400	-70128.8836966184463	61.5789856314323458	1	1	10	0.0128078136853163344	1	0.5	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703	0.000643117393870244703
410	-70130.02155792134	66.0478026445087067	1	1	11	0.0120334222656524169	1	0.5	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847	0.000635746014484364847
420	-70125.5197870906413	66.155037289479381	1	1	11	0.0123186102767619196	1	0.5	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576	0.000636617139153147576
430	-70132.7784007746814	56.2325749357558493	1	1	9	0.0128026690042881766	1	0.5	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066	0.000632760666104283066
440	-70130.3186327331932	56.2352520403907619	1	1	9	0.0126441293698240243	1	0.5	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608	0.000634389909053599608
