latitude,longitude,scientific_name
33.10779159,-97.70088966,Anaxyrus woodhousii
36.856557,-101.223253,Anaxyrus woodhousii
35.4292342,-97.2868013,Anaxyrus woodhousii
42.42562167,-103.7337117,Anaxyrus woodhousii
43.85538,-102.339691,Anaxyrus woodhousii
36.80224492,-101.0993147,Anaxyrus woodhousii
32.32899174,-110.8584849,Anaxyrus woodhousii
32.82158333,-97.49411667,Anaxyrus woodhousii
32.64582778,-97.72413611,Anaxyrus woodhousii
38.392263,-104.345398,Anaxyrus woodhousii
37.890906,-103.52829,Anaxyrus woodhousii
31.42345,-110.448143,Anaxyrus woodhousii australis
35.240785,-97.420333,Anaxyrus woodhousii
34.412122,-101.050858,Anaxyrus woodhousii
33.242657,-97.109358,Anaxyrus woodhousii
34.417288,-101.062408,Anaxyrus woodhousii
34.417366,-101.062542,Anaxyrus woodhousii
34.442041,-101.061297,Anaxyrus woodhousii
34.184512,-102.729968,Anaxyrus woodhousii
32.848064,-97.491195,Anaxyrus woodhousii
31.48934499,-110.2589131,Anaxyrus woodhousii
34.118189,-100.325628,Anaxyrus woodhousii
32.816947,-98.18686,Anaxyrus woodhousii
32.735108,-97.510164,Anaxyrus woodhousii
39.492285,-105.101944,Anaxyrus woodhousii
39.53395523,-105.0719208,Anaxyrus woodhousii
40.62693,-105.043577,Anaxyrus woodhousii
30.536746,-96.469783,Anaxyrus woodhousii
36.099013,-115.015904,Anaxyrus woodhousii
35.033354,-100.395485,Anaxyrus woodhousii
34.948908,-100.398582,Anaxyrus woodhousii
40.42092,-103.366686,Anaxyrus woodhousii woodhousii
31.555477,-110.301362,Anaxyrus woodhousii australis
40.839662,-102.806562,Anaxyrus woodhousii
34.610286,-111.837502,Anaxyrus woodhousii
32.875704,-110.731716,Anaxyrus woodhousii
32.39890186,-97.77981301,Anaxyrus woodhousii
34.16290278,-99.31519365,Anaxyrus woodhousii
40.051517,-105.177923,Anaxyrus woodhousii
40.051367,-105.17794,Anaxyrus woodhousii
33.7785387,-116.2479663,Anaxyrus woodhousii
33.854559,-113.544435,Anaxyrus woodhousii australis
31.63477167,-102.8154833,Anaxyrus woodhousii
36.86195116,-101.2212323,Anaxyrus woodhousii
33.07845625,-97.56522652,Anaxyrus woodhousii
36.86182659,-101.2214333,Anaxyrus woodhousii
32.788258,-97.198962,Anaxyrus woodhousii
39.69672122,-104.8829988,Anaxyrus woodhousii
30.48180219,-98.63948858,Anaxyrus woodhousii
30.4712925,-98.63280487,Anaxyrus woodhousii
30.459999,-98.639108,Anaxyrus woodhousii
34.71686667,-98.73248333,Anaxyrus woodhousii
32.832105,-97.390884,Anaxyrus woodhousii
32.02526255,-98.36242082,Anaxyrus woodhousii
37.6797905,-97.3405838,Anaxyrus woodhousii
34.732358,-98.72425,Anaxyrus woodhousii
,,Anaxyrus woodhousii
34.74364075,-98.70718539,Anaxyrus woodhousii
34.71684667,-98.73263667,Anaxyrus woodhousii
36.71147,-114.713619,Anaxyrus woodhousii
39.82566,-104.851507,Anaxyrus woodhousii
,,Anaxyrus woodhousii
33.87673232,-98.56585284,Anaxyrus woodhousii
40.32707152,-96.93341582,Anaxyrus woodhousii
43.55638064,-103.4785161,Anaxyrus woodhousii
40.25141321,-96.83286246,Anaxyrus woodhousii
38.70230638,-109.7304464,Anaxyrus woodhousii
40.29059308,-96.83401593,Anaxyrus woodhousii
37.66095333,-99.63833667,Anaxyrus woodhousii
43.53608858,-116.9104888,Anaxyrus woodhousii
33.16013806,-96.61533806,Anaxyrus woodhousii
34.71250203,-100.529442,Anaxyrus woodhousii
37.69388333,-96.34558,Anaxyrus woodhousii
33.82558349,-102.6234777,Anaxyrus woodhousii
42.85623862,-103.5895323,Anaxyrus woodhousii
36.438675,-115.3602667,Anaxyrus woodhousii
31.56756935,-111.0511939,Anaxyrus woodhousii
33.182228,-97.127671,Anaxyrus woodhousii
40.3163003,-104.850781,Anaxyrus woodhousii
34.97041209,-101.9435941,Anaxyrus woodhousii
40.762874,-103.278967,Anaxyrus woodhousii
40.758973,-103.273474,Anaxyrus woodhousii
36.543175,-103.0023806,Anaxyrus woodhousii
31.635214,-102.816169,Anaxyrus woodhousii
31.69274377,-102.901758,Anaxyrus woodhousii
33.103174,-96.67055,Anaxyrus woodhousii
39.09714829,-96.61409383,Anaxyrus woodhousii
39.09721015,-96.61402828,Anaxyrus woodhousii
39.09721468,-96.61402199,Anaxyrus woodhousii
39.35083,-104.764394,Anaxyrus woodhousii
,,Anaxyrus woodhousii
,,Anaxyrus woodhousii
35.1389,-97.319319,Anaxyrus woodhousii
40.57945474,-105.107118,Anaxyrus woodhousii
40.41261571,-105.0864598,Anaxyrus woodhousii
40.57495913,-105.0937547,Anaxyrus woodhousii
40.47256595,-105.0414737,Anaxyrus woodhousii
37.6797905,-97.3405838,Anaxyrus woodhousii
40.31191667,-104.9074783,Anaxyrus woodhousii
39.44046465,-105.074453,Anaxyrus woodhousii
38.25007248,-104.6714325,Anaxyrus woodhousii
33.30017685,-96.91453766,Anaxyrus woodhousii woodhousii
36.88627823,-102.8320217,Anaxyrus woodhousii
39.502678,-110.023594,Anaxyrus woodhousii
32.4561,-97.528755,Anaxyrus woodhousii
35.13916399,-103.1105087,Anaxyrus woodhousii
35.08177545,-103.1019732,Anaxyrus woodhousii
32.748925,-97.472062,Anaxyrus woodhousii
33.49696272,-100.9229432,Anaxyrus woodhousii
38.864536,-104.645665,Anaxyrus woodhousii
35.743855,-95.403375,Anaxyrus woodhousii
46.915681,-103.523632,Anaxyrus woodhousii
32.45628429,-97.50633192,Anaxyrus woodhousii
36.86318854,-100.8371896,Anaxyrus woodhousii
32.48402708,-97.69318034,Anaxyrus woodhousii
37.11875283,-98.96462167,Anaxyrus woodhousii
37.308225,-98.92492833,Anaxyrus woodhousii
37.347845,-98.92451333,Anaxyrus woodhousii
40.65402011,-96.19253401,Anaxyrus woodhousii
46.958054,-103.502584,Anaxyrus woodhousii
40.012975,-105.215325,Anaxyrus woodhousii
35.22743486,-99.82859973,Anaxyrus woodhousii
40.483489,-95.713899,Anaxyrus woodhousii
,,Anaxyrus woodhousii
40.26427857,-104.054176,Anaxyrus woodhousii
40.27542853,-104.0708777,Anaxyrus woodhousii
40.37225809,-104.0797091,Anaxyrus woodhousii
40.39359977,-104.1613795,Anaxyrus woodhousii
40.27578382,-104.0278537,Anaxyrus woodhousii
40.26659816,-104.0778524,Anaxyrus woodhousii
40.26105171,-104.0130608,Anaxyrus woodhousii
33.07478154,-97.72632703,Anaxyrus woodhousii
28.16548912,-108.2055903,Anaxyrus woodhousii
37.51965833,-96.876145,Anaxyrus woodhousii
37.534775,-96.64,Anaxyrus woodhousii
37.53366167,-97.67164667,Anaxyrus woodhousii
37.53356934,-97.67154694,Anaxyrus woodhousii
32.92493038,-97.65136384,Anaxyrus woodhousii
31.56775416,-111.0502361,Anaxyrus woodhousii
33.07843333,-97.56578833,Anaxyrus woodhousii
31.56782833,-111.04985,Anaxyrus woodhousii
33.02364882,-96.41624091,Anaxyrus woodhousii
37.95353217,-103.5913125,Anaxyrus woodhousii
37.95328142,-103.591186,Anaxyrus woodhousii
37.71578043,-103.5045133,Anaxyrus woodhousii
38.1142639,-103.4555052,Anaxyrus woodhousii
38.11433029,-103.4546133,Anaxyrus woodhousii
38.17168941,-103.1611672,Anaxyrus woodhousii
38.14752707,-103.1611436,Anaxyrus woodhousii
38.11980036,-103.1611798,Anaxyrus woodhousii
40.31193303,-104.9073347,Anaxyrus woodhousii
40.56582768,-105.062182,Anaxyrus woodhousii
31.27215,-110.39144,Anaxyrus woodhousii
37.1453349,-104.5703602,Anaxyrus woodhousii
40.62444089,-105.1427078,Anaxyrus woodhousii
31.72106667,-110.22283,Anaxyrus woodhousii
35.0661055,-109.7806083,Anaxyrus woodhousii
32.57421383,-97.27067682,Anaxyrus woodhousii
40.04276203,-105.1878691,Anaxyrus woodhousii
37.864792,-110.581019,Anaxyrus woodhousii
38.596413,-110.705683,Anaxyrus woodhousii
41.84562833,-103.6969533,Anaxyrus woodhousii
40.13432738,-105.1311231,Anaxyrus woodhousii
40.07040951,-105.2201951,Anaxyrus woodhousii
37.62813,-97.32846167,Anaxyrus woodhousii
40.04595,-105.2378983,Anaxyrus woodhousii
37.53977966,-97.68013763,Anaxyrus woodhousii
42.61313333,-96.71762167,Anaxyrus woodhousii
39.09527,-96.59527167,Anaxyrus woodhousii
40.64411913,-104.3414616,Anaxyrus woodhousii
40.42947685,-109.3085475,Anaxyrus woodhousii
38.75068,-104.6952253,Anaxyrus woodhousii
34.76531578,-111.8944378,Anaxyrus woodhousii
39.14818297,-108.7490608,Anaxyrus woodhousii
37.62814667,-97.32848333,Anaxyrus woodhousii
38.82090238,-94.80871798,Anaxyrus woodhousii
40.14755278,-105.3159861,Anaxyrus woodhousii
31.56395806,-111.0492088,Anaxyrus woodhousii
40.17408861,-104.9826647,Anaxyrus woodhousii
40.17403833,-104.9827883,Anaxyrus woodhousii
37.80205027,-97.6465884,Anaxyrus woodhousii
39.028469,-104.484128,Anaxyrus woodhousii
40.39531531,-95.84736776,Anaxyrus woodhousii
39.0543945,-94.60998667,Anaxyrus woodhousii
40.39466926,-105.1966614,Anaxyrus woodhousii
